"",TRAINS,4613,4615,4617,4623,4627,4631,4633,4635,4639,4641,4643,4651
"",,Q,Q,Q,Q,Q,Q,Q,Q,,,,
A.M.,A.M.,A.M.,A.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,A.M.
Departing from:,,,,,,,,,,,,,
"",Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,,,
"",1605,1651,1607,1611,1613,1617,1621,1653,1623,1625,1627,1629,1631,1633,1635,1637,1641,1643,1645,1647,2101
A.M.,A.M.,A.M.,A.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.
via PATH from WTC,8.35,9.15,9.32,10.57,11.57,1.12,2.42,2.42,3.36,4.20,4.36,5.08,5.16,5.40,5.56,6.28,7.07,7.55,9.19,10.36,J 11.55
arrive HOBOKEN,8.46,9.26,9.43,11.08,12.08,1.23,2.53,2.53,3.47,4.31,4.47,5.19,5.27,5.51,6.07,6.39,7.18,8.06,9.30,10.47,12.23
via FERRY from WFC,8.30,9.10,9.40,10.50,12.10,1.30,2.30,2.50,3.30,4.20,4.40,5.10,5.20,5.40,5.50,6.30,7.10,7.50,9.10,,
arrive HOBOKEN,8.40,9.20,9.50,11.00,12.20,1.40,2.40,3.00,3.40,4.30,4.50,5.20,5.30,5.50,6.00,6.40,7.20,8.00,9.20,,
HOBOKEN,8.56,9.34,9.57,11.17,12.29,1.48,3.02,3.14,4.04,4.38,5.01,5.32,5.37,5.58,6.17,6.47,7.28,8.22,9.43,11.12,12.45
NEW YORK,8.46,9.22,9.46,11.06,12.12,1.40,2.51,3.07,3.56,4.30,4.50,5.25,5.29,5.50,6.04,6.41,7.20,8.07,9.35,11.06,12.34
arrive Secaucus Junction,8.55,9.31,9.55,11.16,12.22,1.49,3.01,3.16,4.06,4.40,4.59,5.35,5.39,6.00,6.14,6.51,7.29,8.17,9.44,11.16,12.43
Secaucus Junction,9.07,9.44,10.08,11.28,12.40,1.59,3.13,3.24,4.14,4.49,5.12,5.43,5.48,6.09,6.28,6.58,7.39,8.33,9.54,11.23,12.55
Wood-Ridge,9.16,,10.17,11.37,12.50,2.08,,3.34,4.23,4.59,5.22,,L 5.58,L 6.18,L 6.38,L 7.08,7.49,8.42,10.04,11.32,1.04
Teterboro,,,10.20,11.44,12.54,2.11,,3.40,4.27,5.02,5.25,,L 6.02,L 6.22,L 6.41,L 7.12,7.52,8.45,10.07,11.36,1.07
Essex Street,9.21,,10.23,11.47,12.57,2.14,,3.43,4.30,5.05,5.28,,L 6.06,L 6.25,L 6.45,L 7.15,7.55,8.48,10.10,11.39,1.10
Anderson Street,9.24,9.58,10.26,11.50,1.00,2.17,,3.46,4.33,5.08,5.31,,L 6.10,L 6.29,L 6.48,L 7.18,7.58,8.51,10.13,11.42,1.13
New Bridge Landing,9.30,10.01,10.29,11.53,1.03,2.20,,3.49,4.36,L 5.12,L 5.35,,L 6.14,L 6.33,L 6.52,L 7.22,8.01,8.55,10.16,11.45,1.16
River Edge,9.35,,10.33,11.57,1.07,2.25,3.31,,4.40,L 5.16,L 5.39,,L 6.19,L 6.38,L 6.57,L 7.26,8.06,8.59,10.20,11.49,1.21
Oradell,9.38,,10.37,12.00,1.10,2.28,3.35,,4.43,L 5.20,L 5.43,,L 6.22,L 6.41,L 7.01,L 7.30,8.09,9.02,10.24,11.52,1.24
Emerson,9.41,,10.40,12.04,1.14,2.31,3.38,,4.47,L 5.23,L 5.46,,L 6.26,L 6.45,L 7.04,L 7.33,8.12,9.05,10.27,11.56,1.27
Westwood,9.44,,10.43,12.07,1.17,2.34,3.42,,4.50,L 5.27,L 5.49,,L 6.30,L 6.49,L 7.08,L 7.37,8.15,9.08,10.30,11.59,1.29
Hillsdale,9.47,,10.46,12.10,1.20,2.37,3.45,,4.53,L 5.30,L 5.52,,L 6.33,L 6.52,L 7.11,L 7.40,8.18,9.11,10.33,12.02,1.32
Woodcliff Lake,,,,,1.23,2.40,3.48,,4.56,L 5.33,L 5.55,,L 6.37,L 6.55,L 7.15,L 7.43,8.21,9.14,10.36,12.05,1.35
Park Ridge,9.52,,10.50,12.14,1.25,2.42,3.50,,4.58,L 5.35,L 5.58,,L 6.40,L 6.58,L 7.17,L 7.46,8.24,9.17,10.38,12.07,1.38
"Montvale, NJ",9.54,,10.53,12.16,1.27,2.44,3.53,,5.01,L 5.38,L 6.00,,L 6.42,L 7.01,L 7.20,L 7.49,8.26,9.19,10.41,12.09,1.40
METRO-NORTH STATIONS,,,,,,,,,,,,,,,,,,,,,
"Pearl River, NY",9.57,,10.56,12.20,1.30,2.48,3.56,,5.04,L 5.41,L 6.03,L 6.15,L 6.46,L 7.04,L 7.24,L 7.52,8.29,9.22,10.44,12.13,1.44
"Nanuet, NY",10.02,,L 11.05,L 12.30,L 1.40,L 2.56,L 4.04,,5.09,L 5.46,L 6.08,L 6.20,L 6.51,L 7.09,L 7.29,L 7.57,8.34,9.27,10.49,12.17,1.48
SPRING VALLEY,10.10,,11.12,12.38,1.49,3.04,4.10,,5.15,5.52,6.14,6.26,6.56,7.15,7.34,8.03,8.40,9.33,10.55,12.23,1.56



"",Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q
"",1100,42,1102,1146,44,1148,1202,1150,46,1204,1152,48,50,1252,1206,1154,52,1254,1208,1156
"",A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.
METRO NORTH STATIONS,,,,,,,,,,,,,,,,,,,,
PORT JERVIS,,3.44,,,4.29,,,,4.59,,,5.30,5.48,,,,6.03,,,
Otisville,,4.04,,,4.48,,,,5.19,,,5.49,6.08,,,,6.23,,,
"Middletown, NY",,4.15,,,5.00,,,,5.30,,,6.01,6.19,,,,6.34,,,
Campbell Hall,,4.22,,,5.07,,,,5.38,,,6.08,6.27,,,,6.42,,,
Salisbury Mills,,4.35,,,5.19,,,,5.50,,,6.21,6.39,,,,6.55,,,
Harriman,,4.50,,,5.33,,,,6.05,,,6.36,6.54,,,,7.10,,,
Tuxedo,,5.00,,,5.44,,,,6.15,,,6.46,,,,,7.20,,,
Sloatsburg,,5.05,,,5.49,,,,6.20,,,6.51,,,,,7.25,,,
SUFFERN,4.50,5.13,5.18,5.27,5.58,5.54,,6.20,6.28,,6.35,6.59,,,,7.09,7.33,,,7.41
Mahwah,4.53,,5.21,5.30,,5.57,,6.23,,,6.38,,,,,7.12,7.36,,,7.44
Ramsey Route 17,4.56,,5.24,5.33,6.03,,,6.27,6.32,,6.42,7.03,,,,7.16,7.40,,,7.48
Ramsey,4.59,,5.27,5.36,,6.02,,6.30,,,6.46,,,,,7.20,7.44,,,7.51
Allendale,5.02,,5.30,5.40,,6.06,,6.34,,,6.50,,,,,7.24,,,,7.55
Waldwick,5.05,,5.33,5.43,,6.09,6.20,6.38,,6.48,6.53,,,7.10,7.21,7.27,,7.39,7.51,7.59
Ho-Ho-Kus,5.08,,5.36,5.46,,6.12,6.23,6.41,,6.51,6.57,,,7.13,7.24,7.31,,7.42,7.54,8.02
Ridgewood,5.11,5.25,5.39,5.49,,6.16,6.26,6.44,,6.54,7.01,,,7.17,7.27,7.35,,7.46,7.57,8.05
Glen Rock - Boro Hall,,5.29,,5.53,,6.19,,6.48,,,7.04,,,7.21,,7.39,,,,8.09
Radburn,,5.32,,5.57,,6.23,,6.52,,,7.09,,,7.25,,7.43,,7.52,,8.14
Broadway,,5.35,,6.00,,6.26,,6.56,,,,,,7.29,,,,7.56,,
Plauderville,,5.40,,6.05,,6.31,,7.00,,,,,,7.34,,,,8.01,,
Garfield,,5.43,,,,6.35,,,,,,,,7.38,,,,,,
Wesmont,,5.46,,6.09,,6.38,,7.05,,,,,,7.41,,,,8.05,,
Rutherford,,5.51,,6.14,,6.43,,7.10,,,,,,7.46,,,,8.11,,
Glen Rock - Main Line,5.14,,5.42,,,,6.30,,,6.58,,,,,7.31,,,,8.01,
Hawthorne,5.17,,5.45,,,,6.34,,,7.02,,,,,7.35,,,,8.05,
Paterson,5.21,,5.49,,,,6.38,,,7.06,,,,,7.39,,,,8.09,
Clifton,5.28,,5.56,,,,6.45,,,7.13,,,,,7.46,,,,8.16,
Passaic,5.31,,5.59,,,,6.49,,,7.17,,,,,7.50,,,,8.20,
Delawanna,5.35,,6.03,,,,6.53,,,7.21,,,,,7.54,,,,8.24,
Lyndhurst,5.38,,6.06,,,,6.57,,,7.25,,,,,7.59,,,,8.27,
Kingsland,5.41,,6.09,,,,6.59,,,7.29,,,,,8.02,,,,8.30,
Secaucus Junction,5.48,5.59,L 6.16,L 6.23,L 6.33,L 6.52,L 7.07,L 7.20,L 7.01,L 7.38,L 7.28,L 7.33,L 7.46,L 7.56,L 8.10,L 8.02,L 8.14,L 8.21,L 8.38,L 8.33
leave Secaucus Junction,5.54,6.06,6.23,6.31,6.44,6.59,7.19,7.29,7.07,7.48,7.33,7.41,7.53,8.04,8.18,8.10,8.24,8.27,8.47,8.38
NEW YORK,6.07,6.19,6.35,6.44,6.57,7.12,7.32,7.42,7.21,8.02,7.46,7.54,8.06,8.18,8.31,8.23,8.37,8.41,9.01,8.51
HOBOKEN,6.00,6.11,6.28,6.35,6.45,7.04,7.19,7.32,7.13,7.50,7.40,7.45,7.58,8.08,8.22,8.14,8.26,8.33,8.50,8.45
"",Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q
"",1158,54,1210,1160,56,1212,1162,1110,1264,58,1112,1266,1114,1168,1116,62,1118,1272,1120,64
"",A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.
METRO NORTH STATIONS,,,,,,,,,,,,,,,,,,,,
PORT JERVIS,,6.51,,,7.39,,,,,9.21,,,,,,11.35,,,,1.35
Otisville,,7.10,,,7.59,,,,,9.42,,,,,,11.56,,,,1.56
"Middletown, NY",,7.21,,,8.10,,,,,9.53,,,,,,12.07,,,,2.07
Campbell Hall,,7.29,,,8.18,,,,,10.00,,,,,,12.14,,,,2.14
Salisbury Mills,,7.41,,,8.30,,,,,10.13,,,,,,12.27,,,,2.27
Harriman,,7.56,,,8.45,,,,,10.28,,,,,,12.42,,,,2.42
Tuxedo,,8.06,,,8.55,,,,,10.38,,,,,,12.52,,,,2.52
Sloatsburg,,8.11,,,9.00,,,,,10.43,,,,,,12.57,,,,2.58
SUFFERN,8.03,8.19,,8.33,9.08,,9.14,9.54,,10.50,10.54,,11.54,,12.54,1.04,1.52,,2.47,3.06
Mahwah,8.06,,,8.36,,,9.17,9.57,,,10.57,,11.57,,12.57,1.07,1.55,,2.50,
Ramsey Route 17,,8.23,,8.39,9.12,,9.20,10.00,,10.54,11.00,,12.00,,1.00,1.10,1.58,,2.53,3.10
Ramsey,8.11,,,8.43,,,9.23,10.04,,,11.04,,12.04,,1.04,1.13,2.02,,2.56,
Allendale,8.15,,,8.46,,,9.27,10.07,,,11.07,,12.07,,1.07,1.16,2.05,,3.00,
Waldwick,8.18,,8.35,8.49,,8.58,9.30,10.10,10.19,,11.10,11.20,12.10,12.19,1.10,1.20,2.08,2.15,3.03,
Ho-Ho-Kus,8.21,,8.38,8.53,,9.01,9.33,10.14,10.22,,11.14,11.23,12.14,12.22,1.14,1.23,2.12,2.18,3.06,
Ridgewood,8.25,,8.41,8.56,,9.04,9.37,10.17,10.25,,11.17,11.26,12.17,12.25,1.17,1.26,2.15,2.22,3.09,3.20
Glen Rock - Boro Hall,8.29,,,8.59,,,9.40,,10.29,,,11.29,,12.29,,1.30,,2.25,,
Radburn,8.33,,,9.03,,,9.44,,10.32,,,11.33,,12.32,,1.34,,2.29,,
Broadway,8.36,,,9.06,,,9.47,,10.36,,,11.36,,12.36,,1.37,,2.32,,
Plauderville,8.41,,,9.11,,,9.51,,10.40,,,11.41,,12.40,,1.42,,2.37,,
Garfield,8.44,,,9.14,,,,,10.44,,,11.44,,12.43,,1.45,,2.40,,
Wesmont,8.48,,,9.17,,,9.56,,10.46,,,11.47,,12.46,,1.48,,2.43,,
Rutherford,8.52,,,9.22,,,10.01,,10.51,,,11.52,,12.51,,1.53,,2.47,,
Glen Rock - Main Line,,,8.44,,,9.07,,10.20,,,11.20,,12.20,,1.20,,2.18,,3.13,
Hawthorne,,,8.48,,,9.11,,10.24,,,11.24,,12.24,,1.24,,2.22,,3.16,
Paterson,,,8.52,,,9.15,,10.28,,,11.28,,12.28,,1.28,,2.26,,3.20,
Clifton,,,8.59,,,9.21,,10.34,,,11.34,,12.34,,1.34,,2.32,,3.27,
Passaic,,,9.03,,,9.25,,10.38,,,11.38,,12.38,,1.38,,2.36,,3.30,
Delawanna,,,9.06,,,9.28,,10.41,,,11.41,,12.41,,1.41,,2.39,,3.33,
Lyndhurst,,,9.10,,,9.31,,10.44,,,11.44,,12.44,,1.44,,2.42,,3.36,
Kingsland,,,9.12,,,9.33,,10.46,,,11.46,,12.46,,1.46,,2.44,,3.39,
Secaucus Junction,L 9.03,L 8.53,9.21,9.31,L 9.40,9.41,10.10,10.54,11.01,L 11.26,11.54,12.01,12.54,1.01,1.54,2.01,2.52,2.57,3.46,L 3.42
leave Secaucus Junction,9.11,9.03,9.26,9.38,9.46,9.46,10.25,11.01,11.15,11.31,12.02,12.07,1.09,1.09,2.07,2.07,3.02,3.02,3.52,3.52
NEW YORK,9.24,9.16,9.40,9.51,9.59,9.59,10.38,11.16,11.28,11.44,12.17,12.21,1.22,1.22,2.22,2.22,3.15,3.15,4.05,4.05
HOBOKEN,9.15,9.05,9.33,9.43,9.52,9.53,10.22,11.06,11.13,11.38,12.06,12.13,1.06,1.13,2.06,2.13,3.04,3.09,3.58,3.54
"",Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,,,,,,,,,
"",1174,1220,1122,66,1178,1124,1274,1126,1128,1276,1130,1278,1132,1182,1134,1184,1136,1186,68,1234
"",P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.
METRO NORTH STATIONS,,,,,,,,,,,,,,,,,,,,
PORT JERVIS,,,,,,,,,,,,,,,,,,,9.22,
Otisville,,,,,,,,,,,,,,,,,,,9.43,
"Middletown, NY",,,,3.20,,,,,,,,,,,,,,,9.57,
Campbell Hall,,,,3.27,,,,,,,,,,,,,,,10.04,
Salisbury Mills,,,,3.39,,,,,,,,,,,,,,,10.16,
Harriman,,,,3.57,,,,,,,,,,,,,,,10.30,
Tuxedo,,,,4.07,,,,,,,,,,,,,,,10.40,
Sloatsburg,,,,4.12,,,,,,,,,,,,,,,10.45,
SUFFERN,3.11,,4.05,4.20,4.26,4.55,,5.46,6.23,,7.12,,7.53,,8.49,,9.49,,10.53,
Mahwah,3.14,,4.08,,4.29,4.58,,5.49,6.26,,7.15,,7.56,,8.52,,9.52,,10.56,
Ramsey Route 17,3.17,,4.12,4.24,4.32,5.01,,5.52,6.29,,7.18,,7.59,,8.55,,9.55,,10.59,
Ramsey,3.20,,4.15,,4.36,5.04,,5.56,6.32,,7.21,,8.03,,8.58,,9.58,,11.02,
Allendale,3.24,,4.19,,4.40,5.08,,6.00,6.36,,7.25,,8.07,,9.02,,10.02,,11.05,
Waldwick,3.27,3.35,4.22,,4.43,5.11,,6.03,6.39,,7.28,7.52,8.10,,9.05,,10.05,,,11.35
Ho-Ho-Kus,3.30,3.38,4.25,,4.46,5.14,,6.06,6.42,,7.31,7.55,8.13,,9.08,,10.08,,,11.38
Ridgewood,3.33,3.41,4.28,4.35,4.49,5.17,5.38,6.09,6.45,6.52,7.34,7.58,8.16,8.34,9.11,9.34,10.11,10.30,11.12,11.41
Glen Rock - Boro Hall,3.37,,,,4.53,,5.41,,,6.55,,8.02,,8.37,,9.37,,10.33,,
Radburn,3.40,,,4.40,4.56,,5.45,,,6.59,,8.05,,8.41,,9.40,,10.36,11.17,
Broadway,3.43,,,,5.00,,5.48,,,7.02,,8.09,,8.44,,9.44,,10.40,,
Plauderville,3.48,,,,5.05,,5.53,,,7.06,,8.13,,8.48,,9.48,,10.44,,
Garfield,3.51,,,,,,,,,,,,,,,,,,,
Wesmont,3.54,,,,5.09,,5.58,,,7.11,,8.18,,8.53,,9.53,,10.48,,
Rutherford,3.59,,,4.52,5.14,,6.03,,,7.16,,8.22,,8.58,,9.57,,10.53,11.29,
Glen Rock - Main Line,,3.44,4.31,,,5.21,,6.13,6.48,,7.37,,8.19,,9.14,,10.14,,,11.44
Hawthorne,,3.48,4.35,,,5.24,,6.16,6.52,,7.40,,8.23,,9.17,,10.18,,,11.48
Paterson,,3.52,4.39,,,5.28,,6.20,6.56,,7.44,,8.27,,9.21,,10.22,,,11.52
Clifton,,3.58,4.46,,,5.35,,6.27,7.03,,7.51,,8.34,,9.28,,10.28,,,11.58
Passaic,,4.02,4.49,,,5.38,,6.31,7.06,,7.54,,8.37,,9.31,,10.31,,,12.02
Delawanna,,4.05,4.52,,,5.41,,6.34,7.09,,7.57,,8.40,,9.34,,10.34,,,12.05
Lyndhurst,,4.08,4.55,,,5.44,,6.37,7.12,,8.00,,8.43,,9.37,,10.37,,,12.08
Kingsland,,4.10,4.58,,,5.47,,6.40,7.15,,8.03,,8.46,,9.40,,10.40,,,12.11
Secaucus Junction,4.08,L 4.18,5.05,5.01,5.23,5.54,6.12,6.47,7.22,7.25,8.10,8.32,8.53,9.07,9.47,10.07,10.47,11.03,11.37,12.18
leave Secaucus Junction,4.17,4.28,5.16,5.16,5.30,6.05,6.21,6.55,7.30,7.30,8.16,8.38,9.01,9.15,9.54,10.21,11.03,11.22,11.49,12.42
NEW YORK,4.30,4.41,5.28,5.28,5.43,6.18,6.34,7.08,7.43,7.43,8.29,8.51,9.14,9.28,10.07,10.34,11.16,11.35,12.02,12.55
HOBOKEN,4.20,4.30,5.17,5.13,5.35,6.06,6.24,6.59,7.34,7.37,8.22,8.44,9.05,9.19,9.59,10.19,10.59,11.15,11.49,12.30
"",,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q
"",1103,1245,1105,1247,1107,1147,43,1249,1109,1207,45,1351,1111,1353,1113,1155,47,1211,1157,1213,1159
"",A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.
HOBOKEN,5.48,6.53,6.58,7.24,7.38,7.53,8.25,8.30,8.35,9.31,9.47,10.39,10.45,11.39,11.45,12.39,12.42,12.46,1.39,1.44,2.35
NEW YORK,5.41,6.47,6.50,7.14,7.31,7.44,8.14,8.25,8.28,9.22,9.34,10.33,10.40,11.29,11.40,12.29,12.35,12.35,1.32,1.32,2.27
arrive Secaucus Junction,5.50,6.56,7.00,7.23,7.40,7.53,8.23,8.34,8.37,9.31,9.43,10.43,10.49,11.38,11.49,12.38,12.44,12.44,1.41,1.41,2.37
Secaucus Junction,5.59,7.04,7.09,7.35,7.49,8.04,8.36,8.41,8.46,9.42,9.58,10.50,10.56,11.50,11.56,12.50,12.53,12.57,1.50,1.55,2.46
Kingsland,6.05,,7.15,,7.55,,,,8.52,9.48,,,11.02,,12.02,,,1.03,,2.01,
Lyndhurst,6.07,,7.17,,7.57,,,,8.54,9.50,,,11.04,,12.04,,,1.05,,2.03,
Delawanna,6.10,,7.20,,8.00,,,,8.57,9.53,,,11.07,,12.07,,,1.08,,2.06,
Passaic,6.14,,7.23,,8.03,,,,9.00,9.56,,,11.11,,12.11,,,1.12,,2.10,
Clifton,6.17,,7.26,,8.06,,,,9.03,9.59,,,11.14,,12.14,,,1.15,,2.13,
Paterson,6.24,,7.33,,8.13,,,,9.10,10.06,,,11.21,,12.21,,,1.22,,2.20,
Hawthorne,6.28,,7.37,,8.17,,,,9.14,10.10,,,11.25,,12.25,,,1.26,,2.24,
Glen Rock - Main Line,6.32,,7.41,,8.21,,,,9.18,10.14,,,11.29,,12.29,,,1.30,,2.28,
Rutherford,,7.12,,7.42,,8.12,,8.49,,,10.05,10.58,,11.58,,12.58,,,1.58,,2.54
Wesmont,,,,,,8.16,,8.53,,,10.09,11.02,,12.02,,1.02,,,2.02,,2.58
Garfield,,,,,,,,8.55,,,,11.04,,12.04,,1.04,,,2.04,,3.00
Plauderville,,7.19,,7.49,,8.20,,8.58,,,10.13,11.07,,12.07,,1.07,,,2.07,,3.03
Broadway,,7.24,,7.54,,8.25,,9.03,,,10.19,11.12,,12.12,,1.12,,,2.13,,3.09
Radburn,,7.27,,7.57,,8.28,,9.06,,,10.22,11.15,,12.15,,1.15,,,2.16,,3.12
Glen Rock - Boro Hall,,7.30,,8.00,,8.32,,9.10,,,10.25,11.19,,12.19,,1.19,,,2.20,,3.16
Ridgewood,6.35,7.34,7.44,8.03,8.24,8.35,,9.13,9.26,L 10.17,10.29,11.22,11.32,12.22,12.32,1.22,1.13,1.33,2.23,L 2.31,3.19
Ho-Ho-Kus,6.38,7.36,7.47,8.06,8.27,8.38,,9.16,9.29,L 10.20,,,11.35,,12.35,1.25,,1.36,2.26,L 2.34,3.22
Waldwick,6.42,7.40,7.51,8.11,8.30,8.42,,9.21,9.32,10.25,,,11.39,,12.39,1.28,,1.41,2.29,2.39,3.25
Allendale,,,7.55,,L 8.33,L 8.45,,,9.35,,10.37,,11.42,,12.42,1.31,,,2.32,,3.28
Ramsey,,,7.58,,L 8.37,L 8.49,,,9.38,,10.42,,11.46,,12.46,1.35,,,2.36,,3.32
Ramsey Route 17,L 6.48,,8.02,,L 8.40,L 8.52,9.07,,9.42,,10.44,,11.49,,12.49,1.38,1.22,,2.40,,3.36
Mahwah,L 6.52,,8.05,,L 8.43,L 8.56,,,9.45,,10.48,,11.52,,12.52,1.42,,,2.43,,3.39
SUFFERN,6.56,,8.10,,8.47,9.00,9.11,,9.49,,10.51,,11.56,,12.56,1.46,1.27,,2.48,,3.45
METRO NORTH STATIONS,,,,,,,,,,,,,,,,,,,,,
Sloatsburg,,,,,,,9.19,,,,10.58,,,,,,1.34,,,,
Tuxedo,,,,,,,9.24,,,,11.03,,,,,,1.39,,,,
Harriman,,,,,,,9.35,,,,11.14,,,,,,1.50,,,,
Salisbury Mills,,,,,,,9.50,,,,11.29,,,,,,2.05,,,,
Campbell Hall,,,,,,,10.11,,,,11.40,,,,,,2.21,,,,
"Middletown, NY",,,,,,,10.19,,,,11.48,,,,,,2.30,,,,
Otisville,,,,,,,10.30,,,,12.01,,,,,,,,,,
PORT JERVIS,,,,,,,10.51,,,,12.21,,,,,,,,,,
"",Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q
"",49,99,1115,1161,1215,51,1263,1117,1319,53,1165,1357,1221,55,1167,1269,57,1223,1169,1271
"",P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.
HOBOKEN,2.41,2.41,2.46,3.21,3.36,4.07,4.19,4.23,4.26,4.47,4.51,4.56,5.13,5.16,5.21,5.27,5.41,5.45,5.49,6.02
NEW YORK,2.30,2.34,2.40,3.07,3.30,3.56,4.13,4.13,4.13,4.41,4.46,4.50,5.05,5.08,5.12,5.20,5.34,5.34,5.43,5.55
arrive Secaucus Junction,2.40,2.44,2.49,3.16,3.40,4.06,4.23,4.23,4.23,4.51,4.56,4.59,5.15,5.18,5.22,5.30,5.44,5.44,5.53,6.05
Secaucus Junction,2.52,2.52,2.57,3.32,3.47,4.18,4.30,4.34,4.37,4.58,5.03,5.08,5.24,5.27,5.32,5.38,5.52,5.56,6.00,6.13
Kingsland,,,3.03,,3.53,,,,4.43,,,,L 5.30,,,,,L 6.03,,
Lyndhurst,,,3.05,,3.55,,,,4.45,,,,L 5.33,,,,,L 6.06,,
Delawanna,,,3.08,,3.58,,,,4.49,,,,L 5.37,,,,,L 6.09,,
Passaic,,,3.12,,4.02,,,,4.52,,,,L 5.41,,,,,L 6.13,,
Clifton,,,3.16,,4.05,,,,4.56,,,,L 5.45,,,,,L 6.17,,
Paterson,,,3.23,,4.12,,,,5.03,,,,L 5.52,,,,,L 6.24,,
Hawthorne,,,3.27,,4.16,,,,5.07,,,,L 5.56,,,,,L 6.29,,
Glen Rock - Main Line,,,3.31,,4.19,,,,5.11,,,,L 6.00,,,,,L 6.33,,
Rutherford,,,,3.40,,,4.38,,,,,L 5.16,,,,L 5.47,,,,L 6.22
Wesmont,,,,3.44,,,4.42,,,,,L 5.20,,,,L 5.51,,,,L 6.26
Garfield,,,,3.47,,,4.44,,,,,,,,,L 5.54,,,,
Plauderville,,,,3.50,,,4.47,,,,,L 5.25,,,,L 5.57,,,,L 6.31
Broadway,,,,3.55,,,4.52,,,,,L 5.30,,,,L 6.02,,,,L 6.36
Radburn,,,,3.58,,,4.55,,,,L 5.20,L 5.33,,,L 5.50,L 6.06,,,L 6.18,L 6.39
Glen Rock - Boro Hall,,,,4.02,,,4.59,,,,L 5.24,L 5.37,,,L 5.54,L 6.10,,,L 6.22,L 6.44
Ridgewood,,,3.34,4.05,L 4.23,,5.02,L 4.55,5.15,,L 5.28,5.40,L 6.03,,L 5.58,L 6.13,,L 6.36,L 6.26,L 6.48
Ho-Ho-Kus,,,3.37,4.09,L 4.26,,5.06,L 4.59,,,L 5.32,,L 6.07,,L 6.01,L 6.16,,L 6.39,L 6.29,L 6.51
Waldwick,,,3.40,4.12,4.30,,5.10,L 5.02,,,L 5.36,,6.11,,L 6.05,6.21,,6.44,L 6.33,6.56
Allendale,,,3.43,4.15,,,,L 5.05,,,L 5.39,,,,L 6.08,,,,L 6.37,
Ramsey,,,3.47,4.19,,,,L 5.09,,,L 5.43,,,,L 6.12,,,,L 6.41,
Ramsey Route 17,R 3.20,R 3.20,3.50,4.23,,,,L 5.13,,,L 5.46,,,,L 6.15,,L 6.23,,L 6.44,
Mahwah,,,3.53,4.26,,,,L 5.16,,,L 5.49,,,,L 6.19,,L 6.27,,L 6.48,
SUFFERN,L 3.25,L 3.25,3.58,4.31,,L 4.48,,5.21,,L 5.29,5.54,,,L 5.59,6.24,,L 6.30,,6.52,
METRO NORTH STATIONS,,,,,,,,,,,,,,,,,,,,
Sloatsburg,L 3.32,L 3.32,,,,L 4.56,,,,L 5.37,,,,L 6.07,,,L 6.37,,,
Tuxedo,L 3.38,L 3.38,,,,L 5.01,,,,L 5.42,,,,L 6.12,,,L 6.42,,,
Harriman,L 3.49,L 3.49,,,,L 5.12,,,,L 5.53,,,,L 6.22,,,L 6.53,,,
Salisbury Mills,L 4.04,L 4.04,,,,L 5.27,,,,L 6.08,,,,L 6.37,,,L 7.08,,,
Campbell Hall,L 4.15,L 4.15,,,,L 5.38,,,,L 6.20,,,,L 6.48,,,L 7.20,,,
"Middletown, NY",4.23,L 4.24,,,,L 5.46,,,,L 6.28,,,,L 6.57,,,L 7.28,,,
Otisville,,L 4.36,,,,L 5.58,,,,L 6.39,,,,L 7.08,,,L 7.39,,,
PORT JERVIS,,4.56,,,,6.18,,,,7.01,,,,7.29,,,8.00,,,
"",Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,,,,,,,,,
